Player,Squad,Age,Pos_clean,Comp,valor_real,valor_predicho,diferencia,diferencia_pct
Nahuel Tenaglia,Alavés,28.0,DF,es La Liga,4.0,5.7024207,1.702420711517334,0.4256051778793335
Yoane Wissa,Brentford,27.0,FW,eng Premier League,33.0,38.97097,5.970970153808594,0.18093848950935132
Kyle Walker-Peters,Southampton,27.0,DF,eng Premier League,15.999999999999998,20.890749,4.890748977661135,0.30567181110382097
James Justin,Leicester City,26.0,DF,eng Premier League,13.999999999999996,24.546787,10.546787261962894,0.753341947283064
Mikkel Damsgaard,Brentford,24.0,MF,eng Premier League,29.000000000000004,24.365446,-4.634553909301761,-0.15981220376902625
Mateus Fernandes,Southampton,20.0,MF,eng Premier League,15.999999999999998,19.848618,3.8486175537109393,0.24053859710693373
Kylian Mbappé,Real Madrid,25.0,FW,es La Liga,181.00000000000006,151.63876,-29.361236572265682,-0.1622167766423518
Granit Xhaka,Leverkusen,31.0,MF,de Bundesliga,13.0,14.389405,1.3894052505493164,0.10687732696533203
Nélson Semedo,Wolves,30.0,DF,eng Premier League,10.000000000000002,8.287185,-1.7128152847290057,-0.17128152847290054
Julian Weigl,Gladbach,28.0,MF,de Bundesliga,6.999999999999999,8.647761,1.6477613449096689,0.23539447784423845
Philipp Treu,St. Pauli,23.0,MF,de Bundesliga,6.0,14.188293,8.18829345703125,1.364715576171875
Pedri,Barcelona,21.0,MF,es La Liga,141.00000000000003,52.274918,-88.72508239746097,-0.6292559035280918
Giuseppe Pezzella,Empoli,26.0,DF,it Serie A,3.5,6.3667173,2.8667173385620117,0.8190620967320034
Luis Milla,Getafe,29.0,MF,es La Liga,4.5,5.2315235,0.7315235137939453,0.16256078084309897
Emanuele Valeri,Parma,25.0,DF,it Serie A,4.0,8.507169,4.507168769836426,1.1267921924591064
Leandro Cabrera,Espanyol,33.0,DF,es La Liga,2.0,3.407109,1.407109022140503,0.7035545110702515
Mitchell Weiser,Werder Bremen,30.0,DF,de Bundesliga,6.0,6.9947,0.9946999549865723,0.16578332583109537
Ritsu Doan,Freiburg,26.0,FW,de Bundesliga,26.000000000000004,19.315083,-6.684917449951175,-0.2571122096135067
Hans Nicolussi Caviglia,Venezia,24.0,MF,it Serie A,9.500000000000002,18.400124,8.900123596191404,0.9368551153885687
Lamine Yamal,Barcelona,17.0,FW,es La Liga,201.0,161.34634,-39.653656005859375,-0.1972818706759173
Andrey Santos,Strasbourg,20.0,MF,fr Ligue 1,36.0,32.487,-3.51300048828125,-0.0975833468967014
Valentin Atangana Edoa,Reims,18.0,MF,fr Ligue 1,2.0,5.474617,3.4746170043945312,1.7373085021972656
Andre-Frank Zambo Anguissa,Napoli,28.0,MF,it Serie A,27.999999999999996,17.874596,-10.125404357910153,-0.36162158421107693
Andrea Pinamonti,Genoa,25.0,FW,it Serie A,15.999999999999998,14.124421,-1.8755788803100568,-0.11722368001937856
Joshua Kimmich,Bayern Munich,29.0,MF,de Bundesliga,46.0,20.43788,-25.56212043762207,-0.5556982703830885
Maximilian Eggestein,Freiburg,27.0,MF,de Bundesliga,11.000000000000002,8.144734,-2.8552656173706072,-0.25956960157914605
Giorgos Kyriakopoulos,Monza,28.0,DF,it Serie A,3.5,5.579952,2.079951763153076,0.5942719323294503
Saúl Coco,Torino,25.0,DF,it Serie A,11.000000000000002,13.379954,2.3799543380737287,0.21635948527942986
Romelu Lukaku,Napoli,31.0,FW,it Serie A,23.0,21.663555,-1.3364448547363281,-0.05810629803201427
Himad Abdelli,Angers,24.0,MF,fr Ligue 1,7.999999999999998,13.50736,5.507360458374025,0.6884200572967533
Valentino Livramento,Newcastle Utd,21.0,DF,eng Premier League,41.00000000000001,29.626719,-11.373281478881843,-0.2773971092410205
Raphinha,Barcelona,27.0,FW,es La Liga,90.99999999999997,81.202034,-9.79796600341794,-0.10766995608151586
Noussair Mazraoui,Manchester Utd,26.0,DF,eng Premier League,26.000000000000004,27.819874,1.8198738098144496,0.06999514653132498
Romano Schmid,Werder Bremen,24.0,MF,de Bundesliga,17.999999999999996,26.686213,8.686212539672855,0.4825673633151587
Luis Rioja,Valencia,30.0,MF,es La Liga,3.0000000000000004,5.089207,2.0892071723937984,0.6964023907979326
Eric Smith,St. Pauli,27.0,DF,de Bundesliga,6.0,10.269237,4.2692365646362305,0.7115394274393717
Samuele Ricci,Torino,22.0,MF,it Serie A,31.0,16.004875,-14.995124816894531,-0.4837137037707913
Taylor Harwood-Bellis,Southampton,22.0,DF,eng Premier League,23.0,39.40122,16.40121841430664,0.7130964527959409
Declan Rice,Arsenal,25.0,MF,eng Premier League,121.00000000000003,60.00761,-60.99238967895511,-0.5040693361897115
Jamie Vardy,Leicester City,37.0,FW,eng Premier League,2.0,3.0144484,1.0144484043121338,0.5072242021560669
Manuel Locatelli,Juventus,26.0,MF,it Serie A,31.0,27.817497,-3.1825027465820312,-0.10266137892200101
Diego Rico,Getafe,31.0,DF,es La Liga,2.2,4.111086,1.9110858917236326,0.8686754053289238
Christian Nørgaard,Brentford,30.0,MF,eng Premier League,12.0,13.029072,1.0290718078613281,0.08575598398844402
Wout Faes,Leicester City,26.0,DF,eng Premier League,15.999999999999998,19.3943,3.3943004608154315,0.2121437788009645
Diogo Dalot,Manchester Utd,25.0,DF,eng Premier League,31.0,26.393042,-4.606958389282227,-0.14861156094458797
Matteo Politano,Napoli,30.0,FW,it Serie A,11.000000000000002,8.382276,-2.6177244186401385,-0.23797494714910347
Mason Greenwood,Marseille,22.0,FW,fr Ligue 1,41.00000000000001,49.9892,8.989200592041009,0.21924879492782945
Morgan Gibbs-White,Nott'ham Forest,24.0,MF,eng Premier League,51.0,54.05218,3.0521812438964844,0.05984669105679381
Thomas Partey,Arsenal,31.0,MF,eng Premier League,15.0,13.278268,-1.7217321395874023,-0.11478214263916016
Ko Itakura,Gladbach,27.0,DF,de Bundesliga,13.0,14.2438755,1.243875503540039,0.09568273104154147
Daley Blind,Girona,34.0,DF,es La Liga,2.5,2.7096388,0.2096388339996338,0.08385553359985351
Zuriko Davitashvili,Saint-Étienne,23.0,FW,fr Ligue 1,4.0,14.595837,10.595836639404297,2.648959159851074
Philipp Lienhart,Freiburg,28.0,DF,de Bundesliga,13.0,15.587796,2.587796211242676,0.19906124701866737
Matthis Abline,Nantes,21.0,FW,fr Ligue 1,18.999999999999996,24.628902,5.628902435302738,0.2962580229106705
Gautier Lloris,Le Havre,29.0,DF,fr Ligue 1,4.0,3.950475,-0.04952502250671387,-0.012381255626678467
Andrej Kramarić,Hoffenheim,33.0,MF,de Bundesliga,4.999999999999999,8.2375145,3.2375144958496103,0.6475028991699222
Bafodé Diakité,Lille,23.0,DF,fr Ligue 1,29.000000000000004,26.22678,-2.773220062255863,-0.09562827800882284
Martin Valjent,Mallorca,28.0,DF,es La Liga,6.999999999999999,11.0865135,4.08651351928711,0.5837876456124445
Alexander Isak,Newcastle Utd,24.0,FW,eng Premier League,121.00000000000003,115.71763,-5.282371520996122,-0.04365596298343902
Johan Mojica,Mallorca,31.0,DF,es La Liga,3.0000000000000004,4.6827235,1.6827235221862789,0.5609078407287595
Adrien Truffert,Rennes,22.0,DF,fr Ligue 1,15.999999999999998,16.068863,0.06886291503906428,0.004303932189941518
Sam Morsy,Ipswich Town,32.0,MF,eng Premier League,1.5,3.5263968,2.0263967514038086,1.350931167602539
Sergi Darder,Mallorca,30.0,MF,es La Liga,4.999999999999999,6.3497605,1.3497605323791513,0.2699521064758303
Leif Davis,Ipswich Town,24.0,DF,eng Premier League,23.0,23.957659,0.9576587677001953,0.04163733772609545
Mario Gila,Lazio,23.0,DF,it Serie A,31.0,28.886663,-2.1133365631103516,-0.06817214719710811
Angelo Stiller,Stuttgart,23.0,MF,de Bundesliga,46.0,48.307064,2.3070640563964844,0.05015356644340183
Sergio Gómez,Real Sociedad,23.0,MF,es La Liga,21.0,19.747559,-1.25244140625,-0.05964006696428571
Tim Kleindienst,Gladbach,28.0,FW,de Bundesliga,17.999999999999996,25.64883,7.648830413818363,0.42493502298990915
Diego López,Valencia,22.0,MF,es La Liga,15.999999999999998,30.626057,14.62605667114258,0.9141285419464114
Erling Haaland,Manchester City,24.0,FW,eng Premier League,181.00000000000006,92.62594,-88.37406158447271,-0.4882544838921143
Senne Lynen,Werder Bremen,25.0,MF,de Bundesliga,10.000000000000002,10.365125,0.3651247024536115,0.036512470245361146
Óscar Mingueza,Celta Vigo,25.0,MF,es La Liga,21.0,28.9194,7.919399261474609,0.37711425054640996
Elliot Anderson,Nott'ham Forest,21.0,MF,eng Premier League,33.0,34.62,1.6199989318847656,0.04909087672378078
Antonio Blanco,Alavés,24.0,MF,es La Liga,11.000000000000002,10.924787,-0.0752134323120135,-0.00683758475563759
Moussa Niakhate,Lyon,28.0,DF,fr Ligue 1,15.999999999999998,14.346989,-1.6530113220214826,-0.10331320762634268
Rani Khedira,Union Berlin,30.0,MF,de Bundesliga,3.5,3.5572126,0.05721259117126465,0.016346454620361328
Nicolò Rovella,Lazio,22.0,MF,it Serie A,31.0,35.76444,4.764438629150391,0.15369156868227066
Guela Doué,Strasbourg,21.0,DF,fr Ligue 1,18.999999999999996,26.565844,7.565843582153324,0.39820229379754346
Alberto Moleiro,Las Palmas,20.0,FW,es La Liga,26.000000000000004,27.201231,1.2012310028076136,0.04620119241567744
Alex Král,Espanyol,26.0,MF,es La Liga,6.999999999999999,5.0837736,-1.916226387023925,-0.2737466267177036
Tommaso Augello,Cagliari,29.0,DF,it Serie A,2.8,4.492575,1.6925751686096193,0.6044911316462926
Nadir Zortea,Cagliari,25.0,DF,it Serie A,6.0,11.223046,5.22304630279541,0.8705077171325684
Ismaila Sarr,Crystal Palace,26.0,MF,eng Premier League,26.000000000000004,39.883263,13.88326263427734,0.5339716397798976
Maximilian Wittek,Bochum,28.0,DF,de Bundesliga,2.5,4.436616,1.9366159439086914,0.7746463775634765
Arthur Theate,Eint Frankfurt,24.0,DF,de Bundesliga,24.999999999999996,30.728128,5.728128433227543,0.22912513732910172
Theo Hernández,Milan,26.0,DF,it Serie A,61.00000000000001,24.490665,-36.50933456420899,-0.5985136813804752
Cristian Cásseres Jr.,Toulouse,24.0,MF,fr Ligue 1,6.999999999999999,12.384691,5.384691238403321,0.7692416054861888
Benjamin André,Lille,33.0,MF,fr Ligue 1,6.0,5.4365683,-0.5634317398071289,-0.09390528996785481
Gaëtan Perrin,Auxerre,28.0,MF,fr Ligue 1,9.000000000000002,20.0822,11.082199096679686,1.2313554551866315
Junya Ito,Reims,31.0,FW,fr Ligue 1,6.999999999999999,5.7672973,-1.2327027320861808,-0.17610039029802585
Aurélien Tchouaméni,Real Madrid,24.0,DF,es La Liga,76.0,36.857986,-39.14201354980469,-0.5150264940763775
Aron Dønnum,Toulouse,26.0,DF,fr Ligue 1,4.999999999999999,5.6674247,0.6674246788024911,0.13348493576049825
Nicolás Paz,Como,19.0,MF,it Serie A,36.0,57.69481,21.694808959960938,0.6026335822211372
Kenny Lala,Brest,32.0,DF,fr Ligue 1,3.0000000000000004,3.9937534,0.9937534332275386,0.33125114440917947
Mattia Zaccagni,Lazio,29.0,FW,it Serie A,21.0,11.547267,-9.452733039855957,-0.4501301447550456
Loïc Bade,Sevilla,24.0,DF,es La Liga,26.000000000000004,19.48176,-6.5182399749755895,-0.2507015374990611
Anthony Caci,Mainz 05,27.0,DF,de Bundesliga,13.0,8.141061,-4.858939170837402,-0.3737645516028771
Jan Schöppner,Heidenheim,25.0,MF,de Bundesliga,4.999999999999999,12.003454,7.003454208374024,1.4006908416748052
Florent Hanin,Angers,34.0,DF,fr Ligue 1,1.3,2.2751784,0.9751784324645996,0.7501372557419996
Alessio Romagnoli,Lazio,29.0,DF,it Serie A,7.999999999999998,7.156185,-0.8438148498535138,-0.10547685623168926
Benedikt Gimber,Heidenheim,27.0,DF,de Bundesliga,4.0,5.8963633,1.8963632583618164,0.4740908145904541
Piero Hincapié,Leverkusen,22.0,DF,de Bundesliga,51.0,38.88779,-12.11220932006836,-0.23749430039349725
Bernardo Silva,Manchester City,29.0,MF,eng Premier League,38.99999999999999,32.965378,-6.034622192382805,-0.15473390236878992
Robert Lewandowski,Barcelona,35.0,FW,es La Liga,13.0,10.797904,-2.2020959854125977,-0.16939199887789214
Lassana Coulibaly,Lecce,28.0,MF,it Serie A,3.5,5.0334206,1.5334205627441406,0.4381201607840402
Pedro Pereira,Monza,26.0,DF,it Serie A,2.5,5.4753675,2.975367546081543,1.1901470184326173
Carlos Baleba,Brighton,20.0,MF,eng Premier League,41.00000000000001,43.574215,2.5742149353027273,0.0627857301293348
Mauro Arambarri,Getafe,28.0,MF,es La Liga,13.0,9.237576,-3.7624244689941406,-0.2894172668457031
Mahdi Camara,Brest,26.0,MF,fr Ligue 1,10.000000000000002,11.920674,1.9206743240356428,0.19206743240356425
Iñaki Williams,Athletic Club,30.0,FW,es La Liga,15.999999999999998,14.105446,-1.894554138183592,-0.11840963363647451
Che Adams,Torino,28.0,FW,it Serie A,15.999999999999998,19.161482,3.1614818572998065,0.19759261608123793
Lee Jae-sung,Mainz 05,31.0,MF,de Bundesliga,3.5,4.5654526,1.0654525756835938,0.30441502162388395
Keito Nakamura,Reims,24.0,FW,fr Ligue 1,9.000000000000002,18.100307,9.100307464599608,1.0111452738444007
Samu Costa,Mallorca,23.0,MF,es La Liga,15.999999999999998,15.012309,-0.9876909255981428,-0.06173068284988393
Jean-Philippe Mateta,Crystal Palace,27.0,FW,eng Premier League,31.0,41.841946,10.84194564819336,0.3497401821997858
Marcos Alonso,Celta Vigo,33.0,DF,es La Liga,2.5,3.4871697,0.9871697425842285,0.3948678970336914
Berat Djimsiti,Atalanta,31.0,DF,it Serie A,6.999999999999999,5.386735,-1.6132650375366202,-0.23046643393380292
Jubal,Auxerre,30.0,DF,fr Ligue 1,3.5,3.5228968,0.022896766662597656,0.0065419333321707586
Ismaël Doukouré,Strasbourg,21.0,DF,fr Ligue 1,18.999999999999996,15.991579,-3.0084209442138636,-0.15833794443230864
Stanislav Lobotka,Napoli,29.0,MF,it Serie A,26.000000000000004,7.446162,-18.553837776184086,-0.7136091452378494
Léo Pétrot,Saint-Étienne,27.0,DF,fr Ligue 1,1.9000000000000001,6.049764,4.149764156341552,2.184086398074501
Manu Sánchez,Alavés,23.0,DF,es La Liga,6.999999999999999,9.882879,2.8828792572021493,0.4118398938860214
Sandro Tonali,Newcastle Utd,24.0,MF,eng Premier League,61.00000000000001,49.89152,-11.108478546142585,-0.18210620567446859
